Row ID;OrderProcessingTime;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;IsProfit
5585;4;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10002182;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;83,56;4;0;1,67;TRUE
5586;4;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;TEC-PH-10001468;Technology;Phones;Panasonic Business Telephones KX-T7736;546,06;3;0;163,82;TRUE
5587;4;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;269,49;3;0;5,39;TRUE
5588;1;First Class;GA-14725;Guy Armstrong;Consumer;United States;Lancaster;California;93534;West;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;10,9;5;0;3,6;TRUE
5589;5;Standard Class;EM-14140;Eugene Moren;Home Office;United States;Great Falls;Montana;59405;West;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";6,096;2;0,2;2,21;TRUE
5590;3;Second Class;DB-13615;Doug Bickford;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;34,05;3;0;9,53;TRUE
5591;3;Second Class;DB-13615;Doug Bickford;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;352,38;2;0;81,05;TRUE
5592;5;Second Class;ML-17395;Marina Lichtenstein;Corporate;United States;Lakewood;New Jersey;8701;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;245,98;2;0;27,06;TRUE
5593;5;Second Class;ML-17395;Marina Lichtenstein;Corporate;United States;Lakewood;New Jersey;8701;East;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;18,94;1;0;9,47;TRUE
5594;6;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Cleveland;Ohio;44105;East;OFF-BI-10003984;Office Supplies;Binders;Lock-Up Easel 'Spel-Binder';59,913;7;0,7;-45,93;FALSE
5595;0;Same Day;BP-11095;Bart Pistole;Corporate;United States;Lawrence;Massachusetts;1841;East;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;391,98;2;0;109,75;TRUE
5596;0;Same Day;BP-11095;Bart Pistole;Corporate;United States;Lawrence;Massachusetts;1841;East;TEC-PH-10001944;Technology;Phones;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;437,85;3;0;131,36;TRUE
5597;4;Standard Class;SB-20185;Sarah Brown;Consumer;United States;Concord;New Hampshire;3301;East;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;68,62;2;0;32,25;TRUE
5598;7;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Baltimore;Maryland;21215;East;OFF-SU-10001165;Office Supplies;Supplies;Acme Elite Stainless Steel Scissors;25,02;3;0;6,51;TRUE
5599;7;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Baltimore;Maryland;21215;East;OFF-AR-10000614;Office Supplies;Art;Barrel Sharpener;10,71;3;0;2,78;TRUE
5600;0;Same Day;DO-13435;Denny Ordway;Consumer;United States;Columbus;Ohio;43229;East;OFF-AR-10004010;Office Supplies;Art;Hunt Boston Vacuum Mount KS Pencil Sharpener;55,984;2;0,2;4,2;TRUE
5601;0;Same Day;DO-13435;Denny Ordway;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;14,48;5;0,2;4,89;TRUE
5602;0;Same Day;DO-13435;Denny Ordway;Consumer;United States;Columbus;Ohio;43229;East;TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;142,488;3;0,2;-3,56;FALSE
5603;2;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;14,16;1;0,2;1,06;TRUE
5604;2;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10004353;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;79,92;5;0,2;27,97;TRUE
5605;4;Standard Class;BS-11380;Bill Stewart;Corporate;United States;New York City;New York;10011;East;OFF-BI-10003718;Office Supplies;Binders;GBC Therma-A-Bind 250T Electric Binding System;590,352;6;0,2;206,62;TRUE
5606;5;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Greensboro;North Carolina;27405;South;FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;17,088;2;0,2;1,07;TRUE
5607;5;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Greensboro;North Carolina;27405;South;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;98,392;1;0,2;-11,07;FALSE
5608;6;Standard Class;JL-15835;John Lee;Consumer;United States;New York City;New York;10024;East;OFF-AR-10001547;Office Supplies;Art;Newell 311;11,05;5;0;2,98;TRUE
5609;5;Standard Class;AF-10870;Art Ferguson;Consumer;United States;San Francisco;California;94109;West;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;7,78;2;0;2,02;TRUE
5610;5;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Monroe;Louisiana;71203;South;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659,9;2;0;217,77;TRUE
5611;2;First Class;MB-17305;Maria Bertelson;Consumer;United States;Cincinnati;Ohio;45231;East;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;53,04;3;0,2;-4,64;FALSE
5612;4;Standard Class;HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98105;West;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;843,9;2;0;371,32;TRUE
5613;4;Standard Class;HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98105;West;TEC-AC-10002253;Technology;Accessories;Imation Bio 8GB USB Flash Drive Imation Corp;1496,16;9;0;224,42;TRUE
5614;5;Standard Class;AB-10105;Adrian Barton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10003994;Office Supplies;Storage;"Belkin 19"" Center-Weighted Shelf, Gray";117,96;2;0;5,9;TRUE
5615;4;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;21,3;5;0;8,73;TRUE
5616;4;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AP-10002118;Office Supplies;Appliances;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";1040,8;5;0;281,02;TRUE
5617;4;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AR-10001954;Office Supplies;Art;Newell 331;29,34;6;0;7,92;TRUE
5618;4;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Memphis;Tennessee;38109;South;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;19,52;2;0,2;5,37;TRUE
5619;3;First Class;CM-12190;Charlotte Melton;Consumer;United States;San Diego;California;92105;West;OFF-ST-10004186;Office Supplies;Storage;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D";443,92;4;0;8,88;TRUE
5620;5;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;TEC-AC-10001908;Technology;Accessories;Logitech Wireless Headset h800;499,95;5;0;174,98;TRUE
5621;5;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;3,04;1;0;1,03;TRUE
5622;5;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;201,96;2;0;50,49;TRUE
5623;5;Standard Class;SC-20695;Steve Chapman;Corporate;United States;La Crosse;Wisconsin;54601;Central;FUR-FU-10000755;Furniture;Furnishings;Eldon Expressions Mahogany Wood Desk Collection;68,64;11;0;17,16;TRUE
5624;4;Second Class;VW-21775;Victoria Wilson;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10003063;Technology;Accessories;Micro Innovations USB RF Wireless Keyboard with Mouse;100;4;0;21;TRUE
5625;4;Second Class;VW-21775;Victoria Wilson;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);359,98;2;0;21,6;TRUE
5626;2;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;6,16;2;0;2,96;TRUE
5627;2;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;2348,82;9;0;399,3;TRUE
5628;5;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South;OFF-LA-10004689;Office Supplies;Labels;Avery 512;13,872;6;0,2;4,68;TRUE
5629;5;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;273,552;3;0,2;-13,68;FALSE
5630;2;Second Class;RB-19465;Rick Bensley;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";815,292;9;0,4;-339,71;FALSE
5631;4;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;234,45;3;0;103,16;TRUE
5632;4;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;1256,22;6;0;75,37;TRUE
5633;4;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;17,46;2;0;8,21;TRUE
5634;5;Second Class;CR-12580;Clay Rozendal;Home Office;United States;New York City;New York;10009;East;OFF-BI-10004187;Office Supplies;Binders;Staples;10,528;7;0,2;3,68;TRUE
5635;1;First Class;SU-20665;Stephanie Ulpright;Home Office;United States;Ann Arbor;Michigan;48104;Central;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;152,8;5;0;76,4;TRUE
5636;5;Standard Class;SC-20050;Sample Company A;Home Office;United States;La Mesa;California;91941;West;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";82,56;5;0,2;28,9;TRUE
5637;5;Standard Class;SC-20050;Sample Company A;Home Office;United States;La Mesa;California;91941;West;TEC-AC-10000474;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;284,97;3;0;85,49;TRUE
5638;7;Standard Class;ML-18040;Michelle Lonsdale;Corporate;United States;Dearborn;Michigan;48126;Central;FUR-FU-10004245;Furniture;Furnishings;"Career Cubicle Clock, 8 1/4"", Black";60,84;3;0;23,12;TRUE
5639;6;Standard Class;GM-14440;Gary McGarr;Consumer;United States;San Diego;California;92024;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1325,76;6;0,2;149,15;TRUE
5640;6;Standard Class;GM-14440;Gary McGarr;Consumer;United States;San Diego;California;92024;West;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;572,16;3;0,2;35,76;TRUE
5641;5;Standard Class;JK-15640;Jim Kriz;Home Office;United States;Lakewood;Ohio;44107;East;OFF-PA-10003063;Office Supplies;Paper;EcoTones Memo Sheets;28,8;9;0,2;10,08;TRUE
5642;3;First Class;AT-10435;Alyssa Tate;Home Office;United States;Meriden;Connecticut;6450;East;OFF-AR-10000246;Office Supplies;Art;Newell 318;11,12;4;0;2,89;TRUE
5643;4;Second Class;DB-12910;Daniel Byrd;Home Office;United States;Columbus;Georgia;31907;South;FUR-FU-10003274;Furniture;Furnishings;Regeneration Desk Collection;7,04;4;0;3,1;TRUE
5644;5;Second Class;AH-10690;Anna Häberlin;Corporate;United States;Roswell;Georgia;30076;South;OFF-EN-10004147;Office Supplies;Envelopes;Wausau Papers Astrobrights Colored Envelopes;17,94;3;0;8,79;TRUE
5645;3;First Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Seattle;Washington;98105;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;34,76;5;0,2;11,3;TRUE
5646;5;Standard Class;HM-14860;Harry Marie;Corporate;United States;Morristown;New Jersey;7960;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;74,45;5;0;20,1;TRUE
5647;5;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Alexandria;Virginia;22304;South;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;192,22;14;0;69,2;TRUE
5648;5;Standard Class;JB-16000;Joy Bell-;Consumer;United States;Salt Lake City;Utah;84106;West;OFF-PA-10001800;Office Supplies;Paper;Xerox 220;19,44;3;0;9,33;TRUE
5649;2;Second Class;AJ-10795;Anthony Johnson;Corporate;United States;Apple Valley;California;92307;West;OFF-PA-10004609;Office Supplies;Paper;Xerox 221;32,4;5;0;15,55;TRUE
5650;2;Second Class;AJ-10795;Anthony Johnson;Corporate;United States;Apple Valley;California;92307;West;OFF-EN-10002592;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;57,9;5;0;28,95;TRUE
5651;2;Second Class;AJ-10795;Anthony Johnson;Corporate;United States;Apple Valley;California;92307;West;OFF-ST-10002957;Office Supplies;Storage;Sterilite Show Offs Storage Containers;10,56;2;0;0;FALSE
5652;2;Second Class;AJ-10795;Anthony Johnson;Corporate;United States;Apple Valley;California;92307;West;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;1194,165;5;0,15;210,74;TRUE
5653;5;Standard Class;MM-18280;Muhammed MacIntyre;Corporate;United States;New York City;New York;10009;East;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;40,99;1;0;20,09;TRUE
5654;7;Standard Class;TH-21235;Tiffany House;Corporate;United States;Long Beach;California;90805;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;2,94;1;0;0,79;TRUE
5655;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;45,24;4;0,7;-30,16;FALSE
5656;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-AR-10004078;Office Supplies;Art;Newell 312;18,688;4;0,2;2,34;TRUE
5657;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-PA-10003036;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";11,648;2;0,2;3,79;TRUE
5658;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;TEC-AC-10000991;Technology;Accessories;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive;112,776;3;0,2;-8,46;FALSE
5659;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";377,45;5;0,5;-264,22;FALSE
5660;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-LA-10000407;Office Supplies;Labels;Avery White Multi-Purpose Labels;15,936;4;0,2;5,18;TRUE
5661;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;TEC-PH-10004833;Technology;Phones;Macally Suction Cup Mount;28,68;3;0,2;-7,17;FALSE
5662;7;Standard Class;CL-12700;Craig Leslie;Home Office;United States;Aurora;Colorado;80013;West;FUR-FU-10002671;Furniture;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;21,44;2;0,2;7,5;TRUE
5663;7;Standard Class;CL-12700;Craig Leslie;Home Office;United States;Aurora;Colorado;80013;West;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;511,056;9;0,2;-95,82;FALSE
5664;0;Same Day;JG-15310;Jason Gross;Corporate;United States;Newark;Ohio;43055;East;OFF-AR-10000914;Office Supplies;Art;Boston 16765 Mini Stand Up Battery Pencil Sharpener;18,656;2;0,2;1,4;TRUE
5665;0;Same Day;JG-15310;Jason Gross;Corporate;United States;Newark;Ohio;43055;East;OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";11,088;7;0,7;-8,13;FALSE
5666;0;Same Day;JG-15310;Jason Gross;Corporate;United States;Newark;Ohio;43055;East;OFF-ST-10002276;Office Supplies;Storage;Safco Steel Mobile File Cart;66,688;1;0,2;4,17;TRUE
5667;0;Same Day;JG-15310;Jason Gross;Corporate;United States;Newark;Ohio;43055;East;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;99,488;2;0,2;8,71;TRUE
5668;4;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Seattle;Washington;98103;West;OFF-LA-10004093;Office Supplies;Labels;Avery 486;14,62;2;0;6,87;TRUE
5669;4;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;53,984;14;0,2;17,54;TRUE
5670;4;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10003095;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;389,97;3;0;132,59;TRUE
5671;2;Second Class;TG-21640;Trudy Glocke;Consumer;United States;Pocatello;Idaho;83201;West;FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;355,36;4;0;92,39;TRUE
5672;2;Second Class;TG-21640;Trudy Glocke;Consumer;United States;Pocatello;Idaho;83201;West;TEC-PH-10004522;Technology;Phones;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;140,376;3;0,2;8,77;TRUE
5673;7;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Dallas;Texas;75081;Central;OFF-EN-10003068;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;15,84;2;0,2;5,54;TRUE
5674;7;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Dallas;Texas;75081;Central;OFF-PA-10001204;Office Supplies;Paper;Xerox 1972;8,448;2;0,2;2,64;TRUE
5675;5;Standard Class;MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10003953;Office Supplies;Paper;Xerox 218;12,96;2;0;6,22;TRUE
5676;5;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;Seattle;Washington;98115;West;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;57,408;6;0,2;5,74;TRUE
5677;5;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10004877;Technology;Accessories;Imation 30456 USB Flash Drive 8GB;27,6;4;0;2,21;TRUE
5678;7;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;38,976;3;0,6;-50,67;FALSE
5679;6;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Holland;Michigan;49423;Central;OFF-FA-10000735;Office Supplies;Fasteners;Staples;20,44;7;0;9,2;TRUE
5680;6;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Holland;Michigan;49423;Central;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;109,92;2;0;53,86;TRUE
5681;6;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Broken Arrow;Oklahoma;74012;Central;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;6,38;1;0;2,93;TRUE
5682;6;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Broken Arrow;Oklahoma;74012;Central;OFF-PA-10001569;Office Supplies;Paper;Xerox 232;6,48;1;0;3,11;TRUE
5683;6;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Athens;Georgia;30605;South;OFF-PA-10004248;Office Supplies;Paper;Xerox 1990;15,84;3;0;7,13;TRUE
5684;6;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Athens;Georgia;30605;South;TEC-PH-10001128;Technology;Phones;Motorola Droid Maxx;1049,93;7;0;293,98;TRUE
5685;6;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Athens;Georgia;30605;South;OFF-AP-10003842;Office Supplies;Appliances;Euro-Pro Shark Turbo Vacuum;154,9;5;0;40,27;TRUE
5686;0;Same Day;KL-16645;Ken Lonsdale;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";98,352;3;0,2;35,65;TRUE
5687;0;Same Day;CK-12205;Chloris Kastensmidt;Consumer;United States;Apopka;Florida;32712;South;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;14,32;5;0,2;5,19;TRUE
5688;0;Same Day;CK-12205;Chloris Kastensmidt;Consumer;United States;Apopka;Florida;32712;South;FUR-FU-10003623;Furniture;Furnishings;DataProducts Ampli Magnifier Task Lamp, Black,;129,888;6;0,2;12,99;TRUE
5689;0;Same Day;CK-12205;Chloris Kastensmidt;Consumer;United States;Apopka;Florida;32712;South;OFF-EN-10000781;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";48,944;7;0,2;16,52;TRUE
5690;5;Standard Class;RB-19705;Roger Barcio;Home Office;United States;Houston;Texas;77070;Central;FUR-CH-10002044;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;275,058;3;0,3;-90,38;FALSE
5691;6;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Baltimore;Maryland;21215;East;OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;27,36;9;0;9,3;TRUE
5692;6;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Baltimore;Maryland;21215;East;OFF-PA-10001509;Office Supplies;Paper;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";44,75;5;0;20,59;TRUE
5693;6;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Baltimore;Maryland;21215;East;TEC-PH-10004667;Technology;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;134,99;1;0;36,45;TRUE
5694;6;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Baltimore;Maryland;21215;East;OFF-PA-10000143;Office Supplies;Paper;Astroparche Fine Business Paper;26,4;5;0;12,67;TRUE
5695;6;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Baltimore;Maryland;21215;East;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;542,94;3;0;141,16;TRUE
5696;2;Second Class;AH-10465;Amy Hunt;Consumer;United States;San Francisco;California;94109;West;FUR-TA-10001676;Furniture;Tables;Hon 61000 Series Interactive Training Tables;71,088;2;0,2;-1,78;FALSE
5697;4;Standard Class;AG-10765;Anthony Garverick;Home Office;United States;Chicago;Illinois;60623;Central;OFF-BI-10000309;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";27,396;9;0,8;-42,46;FALSE
5698;4;Standard Class;AG-10765;Anthony Garverick;Home Office;United States;Chicago;Illinois;60623;Central;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;13,456;1;0,8;-23,55;FALSE
5699;0;Same Day;EB-14170;Evan Bailliet;Consumer;United States;Laredo;Texas;78041;Central;OFF-LA-10002312;Office Supplies;Labels;Avery 490;11,84;1;0,2;4,44;TRUE
5700;5;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10003022;Office Supplies;Paper;Xerox 1992;35,88;6;0;17,58;TRUE
5701;2;First Class;CA-12055;Cathy Armstrong;Home Office;United States;Cleveland;Ohio;44105;East;OFF-EN-10001532;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;40,752;3;0,2;15,28;TRUE
5702;2;First Class;CA-12055;Cathy Armstrong;Home Office;United States;Cleveland;Ohio;44105;East;TEC-AC-10004855;Technology;Accessories;V7 USB Numeric Keypad;139,96;5;0,2;-22,74;FALSE
5703;7;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Marion;Ohio;43302;East;OFF-AR-10003829;Office Supplies;Art;Newell 35;2,624;1;0,2;0,3;TRUE
5704;7;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Marion;Ohio;43302;East;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;136,53;1;0,4;-52,34;FALSE
5705;7;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Marion;Ohio;43302;East;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;263,96;1;0,2;42,89;TRUE
5706;5;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Fairfield;Connecticut;6824;East;OFF-SU-10002522;Office Supplies;Supplies;Acme Kleen Earth Office Shears;11,64;3;0;3,38;TRUE
5707;3;Second Class;SC-20440;Shaun Chance;Corporate;United States;New York City;New York;10009;East;OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;40,176;3;0,2;14,56;TRUE
5708;7;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;79,44;3;0;30,19;TRUE
5709;7;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;357,93;3;0;7,16;TRUE
5710;7;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;127,764;2;0,1;21,29;TRUE
5711;7;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;TEC-CO-10004115;Technology;Copiers;Sharp AL-1530CS Digital Copier;2799,944;7;0,2;1014,98;TRUE
5712;7;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;19,44;3;0;9,33;TRUE
5713;0;Same Day;KW-16435;Katrina Willman;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10003092;Technology;Phones;Motorola L804;36,792;1;0,2;4,14;TRUE
